#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
BGC0001070_kirAII_18086	0.0000	13155	0.7468	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirAIII_18087	0.0000	4653	0.7389	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirAIV_18088	0.0000	19197	0.7511	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirAV_18089	0.0000	6861	0.7551	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirAVI_18090	0.0000	8697	0.7613	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirHI_18091	0.0000	849	0.7420	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirB_18092	0.0000	3102	0.7424	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirCI_18093	0.0000	3237	0.7291	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirOI_18094	0.0000	1200	0.7175	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirD_18095	0.0000	420	0.6976	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirM_18096	0.0000	957	0.7011	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirCII_18097	0.0000	1338	0.7526	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirHII_18098	0.0000	558	0.7473	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirHIII_18099	0.0000	333	0.6667	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirTI_18100	0.0000	903	0.7143	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirTII_18101	0.0000	747	0.7041	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirRI_18102	0.0000	315	0.7460	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirRII_18103	0.0000	360	0.6444	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirOII_18104	0.0000	1218	0.6938	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirHIV_18105	0.0000	783	0.6999	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirHV_18106	0.0000	396	0.7374	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirN_18107	0.0000	1368	0.6923	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirHVI_18108	0.0000	846	0.6690	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_kirE_18109	0.0000	510	0.6686	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R1_18110	0.0000	7392	0.7453	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R2_18111	0.0000	1620	0.7383	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R3_18112	0.0000	984	0.7612	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R4_18113	0.0000	2274	0.7467	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R5_18114	0.0000	225	0.7200	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R6_18115	0.0000	2058	0.7745	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R7_18116	0.0000	3222	0.7675	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R8_18117	0.0000	3297	0.7561	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R9_18118	0.0000	1569	0.7737	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R10_18119	0.0000	1308	0.7347	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R11_18120	0.0000	330	0.6848	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R12_18121	0.0000	1035	0.7208	0.0000	0	0	0	0.0000	0	0.00
BGC0001070_orf_R13_18122	0.0000	528	0.7614	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18123	0.0000	15963	0.4931	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18124	0.0000	1116	0.4704	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18125	0.0000	24759	0.4938	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18126	0.0000	6621	0.4375	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18127	0.0000	1425	0.4161	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18128	0.0000	858	0.4685	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18129	0.0000	261	0.4330	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18130	0.0000	1236	0.4862	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18131	0.0000	1263	0.4735	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18132	0.0000	789	0.4728	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18133	0.0000	1329	0.4522	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18134	0.0000	1395	0.4746	0.0000	0	0	0	0.0000	0	0.00
BGC0001071_NULL_18135	0.0000	1944	0.4547	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_NULL_18136	0.0000	249	0.5663	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_NULL_18137	0.0000	1080	0.7148	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_NULL_18138	0.0000	1242	0.6965	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simB7_18139	0.0000	1158	0.7280	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simB5_18140	0.0000	762	0.7310	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simB4_18141	0.0000	969	0.7234	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX5_18142	0.0000	954	0.6656	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX7_18143	0.0000	771	0.7536	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simReg3_18144	0.0000	465	0.6989	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC7_18145	0.0000	855	0.7357	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX3_18146	0.0000	114	0.6579	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC6_18147	0.0000	1464	0.6619	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simEx2_18148	0.0000	1242	0.7029	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA13_18149	0.0000	1257	0.6531	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC1B_18150	0.0000	6597	0.7240	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC1C_18151	0.0000	3996	0.7002	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC1A_18152	0.0000	13119	0.7140	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC2_18153	0.0000	831	0.6739	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX8_18154	0.0000	243	0.7160	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA7_18155	0.0000	1476	0.7127	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA4_18156	0.0000	327	0.6789	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA1_18157	0.0000	1269	0.7045	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA2_18158	0.0000	1215	0.7325	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA3_18159	0.0000	267	0.6816	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA6_18160	0.0000	786	0.6870	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA5_18161	0.0000	948	0.6909	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA8_18162	0.0000	1485	0.7394	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA9_18163	0.0000	765	0.6837	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA10_18164	0.0000	573	0.6876	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA11_18165	0.0000	666	0.7252	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simA12_18166	0.0000	1587	0.6950	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX2_18167	0.0000	237	0.7384	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC3_18168	0.0000	774	0.7222	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC4_18169	0.0000	1371	0.7009	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC5_18170	0.0000	1341	0.7084	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simReg2_18171	0.0000	786	0.6972	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simEx_18172	0.0000	1605	0.7059	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX4_18173	0.0000	882	0.7177	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simC8_18174	0.0000	663	0.7195	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simD3_18175	0.0000	711	0.7187	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simD5_18176	0.0000	1560	0.7071	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simD6_18177	0.0000	3033	0.7181	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simD1_18178	0.0000	1266	0.6690	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX1_18179	0.0000	213	0.6854	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simD2_18180	0.0000	822	0.7019	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simReg1_18181	0.0000	756	0.6296	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simD4_18182	0.0000	741	0.6383	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simB3_18183	0.0000	1449	0.6756	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simB6_18184	0.0000	1401	0.7031	0.0000	0	0	0	0.0000	0	0.00
BGC0001072_simX6_18185	0.0000	279	0.7133	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18186	0.0000	624	0.7468	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18187	0.0000	1350	0.7741	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18188	0.0000	807	0.7336	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18189	0.0000	1563	0.7658	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18190	0.0000	264	0.6856	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18191	0.0000	1035	0.7797	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18192	0.0000	822	0.7847	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18193	0.0000	375	0.6933	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18194	0.0000	1140	0.7254	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18195	0.0000	696	0.8017	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18196	0.0000	699	0.7754	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18197	0.0000	885	0.7266	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18198	0.0000	897	0.6878	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18199	0.3030	990	0.7273	13.1313	130	2	1	0.6667	0	0.83
BGC0001073_NULL_18200	0.0000	780	0.7487	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18201	0.0000	960	0.7365	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18202	0.0000	786	0.7290	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18203	0.0000	459	0.7320	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18204	0.0000	1269	0.7455	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18205	0.0000	1209	0.7734	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18206	0.0000	258	0.7403	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18207	0.0000	435	0.6920	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18208	0.0000	897	0.7592	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18209	0.0000	789	0.7427	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18210	0.0000	1077	0.7252	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18211	0.0000	834	0.7074	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18212	0.0000	1092	0.7573	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18213	0.0000	1476	0.7405	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18214	0.0000	984	0.7266	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18215	0.0000	453	0.7439	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18216	0.0000	585	0.7436	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18217	0.0000	1011	0.8309	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18218	0.0000	1299	0.7583	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18219	0.0000	1497	0.7502	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18220	0.0000	1026	0.7505	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18221	0.0000	1035	0.7449	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18222	1.2391	2790	0.7502	6.1649	172	20	16	0.6546	0	5.73
BGC0001073_NULL_18223	0.0000	1302	0.7642	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18224	0.0000	435	0.6897	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18225	0.0000	1206	0.7363	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18226	0.0000	471	0.7049	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18227	0.0000	432	0.7292	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18228	0.0000	228	0.6623	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18229	0.0000	519	0.6532	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18230	0.0000	984	0.7754	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18231	0.0000	1044	0.7701	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18232	0.0000	456	0.6579	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18233	0.0000	837	0.7503	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18234	0.0000	834	0.7470	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18235	0.0000	579	0.8048	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18236	0.0000	1086	0.6906	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18237	0.0000	1500	0.7367	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18238	0.0000	861	0.7375	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18239	0.0000	690	0.7159	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18240	0.0000	1524	0.7867	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18241	0.0000	846	0.7553	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18242	0.0000	963	0.7560	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18243	0.0000	861	0.7689	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18244	0.0000	561	0.7201	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18245	0.0000	1059	0.8074	0.0000	0	0	0	0.0000	0	0.00
BGC0001073_NULL_18246	0.0000	354	0.7062	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23380_18247	0.0000	855	0.7193	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23385_18248	0.0000	876	0.6530	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23390_18249	0.0000	255	0.6235	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23395_18250	0.0000	843	0.6809	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23400_18251	0.0000	858	0.7040	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23405_18252	0.0000	438	0.6575	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23410_18253	0.0000	1104	0.7437	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23415_18254	0.0000	897	0.7302	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23420_18255	0.0000	714	0.7311	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23425_18256	0.0000	1596	0.7368	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23430_18257	0.0000	1002	0.7036	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23435_18258	0.0000	1140	0.7895	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23440_18259	0.0000	1320	0.7220	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23445_18260	0.0000	1302	0.6874	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23450_18261	0.0000	786	0.7303	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23455_18262	0.0000	1359	0.7329	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23460_18263	0.0000	732	0.7404	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23465_18264	0.0000	438	0.7557	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23470_18265	0.0000	780	0.7192	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23475_18266	0.0000	729	0.7188	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23480_18267	0.0000	1110	0.7054	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23485_18268	0.0000	1446	0.7234	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23490_18269	0.0000	1005	0.7652	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23495_18270	0.0000	627	0.7049	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23500_18271	0.0000	1293	0.7053	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23505_18272	0.0000	564	0.7145	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23510_18273	0.0000	978	0.7802	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23520_18274	0.0000	336	0.7143	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23525_18275	0.0000	1269	0.7455	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23530_18276	0.0000	1245	0.7606	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23535_18277	0.0000	1035	0.7507	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23540_18278	0.0000	1050	0.7829	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23545_18279	0.0000	1251	0.7658	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23550_18280	0.0000	1281	0.7244	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23555_18281	0.0000	984	0.7124	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23560_18282	0.0000	990	0.7000	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23565_18283	0.0000	831	0.6787	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23570_18284	0.0000	483	0.7101	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23575_18285	0.0000	2286	0.6951	0.0000	0	0	0	0.0000	0	0.00
BGC0001074_DF19_23580_18286	0.0000	831	0.7485	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauR_18287	0.0000	582	0.5584	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauA_18288	0.0000	1236	0.5680	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauB_18289	0.0000	1062	0.5866	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauC_18290	0.0000	249	0.5422	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauD_18291	0.0000	1164	0.5808	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauE_18292	0.0000	531	0.5593	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauF_18293	0.0000	2124	0.5819	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauG_18294	0.0000	1485	0.5737	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauH_18295	0.0000	594	0.5673	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauI_18296	0.0000	951	0.5615	0.0000	0	0	0	0.0000	0	0.00
BGC0001075_rauJ_18297	0.0000	1278	0.5063	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmA_18298	0.0000	1176	0.6607	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmB_18299	0.0000	1239	0.6675	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmC_18300	0.0000	741	0.6842	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmD_18301	0.0000	1050	0.6924	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmE_18302	0.0000	783	0.7369	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmF_18303	0.0000	639	0.6808	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmG_18304	0.0000	1011	0.6785	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmH_18305	0.0000	522	0.6264	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmI_18306	0.0000	642	0.6698	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmJ_18307	0.0000	558	0.6864	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmK_18308	0.0000	1326	0.6885	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmL_18309	0.0000	1275	0.6910	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmM_18310	0.0000	831	0.6931	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmN_18311	0.0000	702	0.7179	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmO_18312	0.0000	1134	0.7028	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmP_18313	0.0000	1275	0.7090	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmQ_18314	0.0000	1374	0.7038	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmR_18315	0.0000	1065	0.6920	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmS_18316	0.0000	1488	0.7124	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmT_18317	0.0000	3714	0.7146	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmU_18318	0.0000	1035	0.6541	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmV_18319	0.0000	1800	0.7133	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmW_18320	0.0000	1029	0.7075	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmX_18321	0.0000	1254	0.7018	0.0000	0	0	0	0.0000	0	0.00
BGC0001076_lpmY_18322	0.0000	558	0.6487	0.0000	0	0	0	0.0000	0	0.00
BGC0001077_AMIS_77550_18323	0.0000	453	0.7130	0.0000	0	0	0	0.0000	0	0.00
BGC0001077_agqA_18324	0.0000	1059	0.7092	0.0000	0	0	0	0.0000	0	0.00
BGC0001077_agqB_18325	0.0000	1155	0.7472	0.0000	0	0	0	0.0000	0	0.00
BGC0001077_agqC_18326	0.0000	708	0.7345	0.0000	0	0	0	0.0000	0	0.00
BGC0001077_agqD_18327	0.0000	798	0.7306	0.0000	0	0	0	0.0000	0	0.00
BGC0001077_AMIS_77600_18328	0.0000	771	0.7341	0.0000	0	0	0	0.0000	0	0.00
BGC0001077_AMIS_77610_18329	0.0000	1425	0.7368	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_pks_18330	0.0000	1071	0.6891	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18331	0.0000	588	0.7126	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18332	0.0000	1167	0.7241	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18333	0.0000	996	0.7229	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18334	0.0000	1587	0.7146	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18335	0.0000	1137	0.6623	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18336	0.0000	924	0.6288	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_p450_18337	0.0000	1305	0.6590	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18338	0.0000	1008	0.7371	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18339	0.0000	930	0.7753	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18340	0.0000	1140	0.7693	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18341	0.0000	1092	0.7152	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18342	0.0000	1059	0.6931	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18343	0.0000	1176	0.7100	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18344	0.0000	975	0.7313	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18345	0.0000	2049	0.7334	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18346	0.0000	1455	0.7608	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18347	0.0000	630	0.6444	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18348	0.0000	1059	0.7309	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18349	0.0000	849	0.7114	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18350	0.0000	1197	0.7026	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18351	0.0000	1032	0.6909	0.0000	0	0	0	0.0000	0	0.00
BGC0001078_NULL_18352	0.0000	1032	0.7355	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napT1_18353	0.0000	1170	0.6444	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napT2_18354	0.0000	1062	0.6620	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napT3_18355	0.0000	1143	0.7113	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napT4_18356	0.0000	1239	0.7546	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napT5_18357	0.0000	1137	0.7748	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napT6_18358	0.0000	984	0.7439	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napU1_18359	0.0000	678	0.6593	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napU2_18360	0.0000	795	0.7660	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napB1_18361	0.0000	1068	0.6798	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napB2_18362	0.0000	555	0.6847	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napB4_18363	0.0000	1590	0.7094	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napT7_18364	0.0000	1074	0.6993	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napR1_18365	0.0000	1047	0.7431	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napR2_18366	0.0000	1272	0.7170	0.0000	0	0	0	0.0000	0	0.00
BGC0001079_napR3_18367	0.0000	663	0.7330	0.0000	0	0	0	0.0000	0	0.00
